X,Y,Z,weapon
647.8613,-1206.2019,-415.96875,ak47
141.16917,-1204.8007,-415.96875,awp
947.0405,-1695.399,-415.96875,ak47
-181.98096,-1201.965,-415.96875,ak47
-238.3811,-1201.7719,-415.96875,ak47
340.28342,-538.10614,-632.96875,glock
710.82104,521.12573,-501.82983,glock
1106.2781,-577.8424,-639.96875,glock
20.290606,-2073.058,-415.96875,mac10
600.6188,-289.83173,-647.891,tec9
500.5922,-269.5656,-639.96875,tec9
980.2455,-946.66974,-767.96875,tec9
1604.816,-2022.848,-415.96875,ak47
610.9779,-925.7751,-414.96875,galilar
426.8907,-829.1921,-391.96875,ak47
1216.781,-2422.3325,-415.96875,ak47
406.46167,23.319828,-639.96875,ak47
944.6125,-1387.9674,-607.96875,ak47
1148.7632,-1005.08344,-767.96875,ak47
612.6101,211.68195,-601.65045,ak47
867.6811,-1280.7775,-415.96875,ak47
812.57404,-1301.8652,-415.96875,ak47
540.57526,-828.88416,-399.96875,ak47
219.99998,-933.2668,-415.96875,galilar
638.9141,-2371.7651,-415.96875,galilar
754.65375,-2453.5664,-415.96875,ak47
619.30756,-145.11798,-415.96875,mac10
369.05173,175.56519,-415.96875,m4a1_silencer
367.29776,-613.5234,-635.96875,m4a1_silencer
53.76389,-1201.214,-415.96875,ak47
1048.8534,-2467.301,-415.96875,awp
1015.96875,-599.9687,-639.96875,ak47
-106.345215,-1239.0916,-415.96875,ak47
867.5433,-90.379944,-639.96875,ak47
234.10791,-1426.8959,-775.96875,ak47
535.6202,-2034.915,-415.96875,ak47
664.9241,-1228.6338,-415.96875,ak47
-65.06915,-2146.0752,-415.96875,ak47
284.0313,-934.82574,-391.96875,ak47
853.92163,-708.01276,-399.96826,ak47
671.46497,-526.1243,-752.9086,ak47
566.63654,-1353.4525,-767.96875,ak47
1053.165,-1567.7614,-639.96875,ak47
1320.9888,-521.29865,-127.96875,glock
1380.8048,-2087.9722,-415.96875,p250
1289.3223,-1938.3281,-415.96875,glock
1016.8267,-956.18256,-767.7611,glock
682.7971,-1044.6477,-771.96875,p250
446.46753,-802.3978,-382.30432,mac10
539.9136,-753.17706,-399.96875,mac10
657.6612,-551.3991,-415.96875,ak47
791.56226,-606.425,-399.96832,mac10
374.293,-1298.5651,-415.96875,mac10
65.53928,-481.88782,-415.96875,ak47
139.4263,-877.6055,-287.96875,mp9
688.8043,-1775.2206,-223.96875,ak47
628.8524,-1307.508,-415.96875,ak47
1095.9827,-547.46497,-415.96875,ak47
246.66396,-1607.2579,-33.938843,ak47
87.72261,-88.30432,-415.96875,ak47
438.2744,-2200.92,-415.96875,awp
1041.8373,-385.28113,-415.96875,ak47
408.5104,-25.311829,-415.96875,glock
473.21518,-75.99548,-415.96875,glock
870.027,-1689.9684,-415.46875,ak47
620.2258,-1719.371,-415.96875,ak47
