X,Y,Z,weapon
821.46875,2752.4265,136.0311,glock
342.3492,2573.5315,161.53125,glock
468.94012,2550.7986,161.53125,glock
1.4982274,2636.8015,161.03125,glock
1196.0375,460.69928,113.95434,galilar
1112.3167,447.62576,107.2959,galilar
1124.3438,587.9287,117.683365,ak47
288.9757,-708.3881,96.03125,ak47
877.2088,655.41895,96.03125,galilar
181.02509,1259.5326,97.84843,galilar
1315.6399,585.146,125.03125,ak47
1261.9846,-36.17102,256.03125,ak47
295.28952,682.4413,28.028152,ak47
1760.5924,111.72126,134.5922,ak47
595.2036,1941.874,136.03125,ak47
1475.4199,368.58234,128.03125,ak47
1320.4646,576.99646,125.03125,ak47
137.69714,1194.7817,92.48745,p250
37.290333,1357.3452,103.90014,tec9
126.488014,825.03687,80.03125,p250
1377.2544,1010.37476,162.49207,ak47
1117.679,-142.34161,293.85632,ak47
224.71216,1395.7683,109.5453,ak47
706.0559,2134.381,136.03133,m4a1_silencer
1871.1746,-286.79285,261.03125,glock
2083.2458,-127.147766,258.15372,ak47
1232.7253,448.7411,116.88938,galilar
2083.2854,-127.05322,258.14346,ak47
